1989-08-25T00:00:01.249Z,11385,22, 33,1,   3.164,  -8.261,  -6.520,  10.990,  10.990, -36.389, 290.955,   0.021,   0.015,   0.013, 32,        
1989-08-25T00:00:03.169Z,11385,22, 65,1,   3.160,  -8.257,  -6.519,  10.985,  10.985, -36.404, 290.945,   0.008,   0.015,   0.019, 32,        
1989-08-25T00:00:05.089Z,11385,22, 97,1,   3.161,  -8.253,  -6.530,  10.988,  10.988, -36.462, 290.957,   0.013,   0.019,   0.011, 32,        
1989-08-25T00:00:07.009Z,11385,22,129,1,   3.152,  -8.246,  -6.528,  10.980,  10.980, -36.483, 290.918,   0.019,   0.010,   0.020, 32,        
1989-08-25T00:00:08.929Z,11385,22,161,1,   3.153,  -8.258,  -6.508,  10.977,  10.977, -36.358, 290.899,   0.011,   0.012,   0.021, 32,        
1989-08-25T00:00:10.849Z,11385,22,193,1,   3.154,  -8.271,  -6.529,  11.000,  11.000, -36.410, 290.876,   0.016,   0.021,   0.011, 32,        
1989-08-25T00:00:12.769Z,11385,22,225,1,   3.147,  -8.269,  -6.538,  11.001,  11.001, -36.462, 290.833,   0.020,   0.012,   0.016, 32,        
1989-08-25T00:00:14.689Z,11385,22,257,1,   3.143,  -8.265,  -6.549,  11.004,  11.004, -36.526, 290.818,   0.009,   0.008,   0.020, 32,        
1989-08-25T00:00:16.609Z,11385,22,289,1,   3.141,  -8.275,  -6.544,  11.007,  11.007, -36.478, 290.785,   0.013,   0.016,   0.011, 32,        
1989-08-25T00:00:18.529Z,11385,22,321,1,   3.139,  -8.278,  -6.552,  11.014,  11.014, -36.503, 290.767,   0.022,   0.013,   0.016, 32,        
1989-08-25T00:00:20.449Z,11385,22,353,1,   3.140,  -8.283,  -6.562,  11.024,  11.024, -36.531, 290.761,   0.016,   0.015,   0.017, 32,        
1989-08-25T00:00:22.369Z,11385,22,385,1,   3.137,  -8.291,  -6.562,  11.028,  11.028, -36.510, 290.723,   0.011,   0.018,   0.009, 32,        
1989-08-25T00:00:24.289Z,11385,22,417,1,   3.133,  -8.283,  -6.567,  11.025,  11.025, -36.558, 290.720,   0.021,   0.012,   0.016, 32,        
1989-08-25T00:00:26.209Z,11385,22,449,1,   3.128,  -8.280,  -6.573,  11.025,  11.025, -36.597, 290.697,   0.014,   0.010,   0.022, 32,        
1989-08-25T00:00:28.129Z,11385,22,481,1,   3.133,  -8.287,  -6.568,  11.029,  11.029, -36.552, 290.708,   0.015,   0.018,   0.010, 32,        
1989-08-25T00:00:30.049Z,11385,22,513,1,   3.134,  -8.284,  -6.585,  11.037,  11.037, -36.629, 290.723,   0.015,   0.008,   0.019, 32,        
1989-08-25T00:00:31.969Z,11385,22,545,1,   3.121,  -8.291,  -6.591,  11.042,  11.042, -36.648, 290.631,   0.013,   0.016,   0.019, 32,        
1989-08-25T00:00:33.889Z,11385,22,577,1,   3.116,  -8.306,  -6.582,  11.047,  11.047, -36.571, 290.564,   0.015,   0.020,   0.010, 32,        
1989-08-25T00:00:35.809Z,11385,22,609,1,   3.116,  -8.318,  -6.585,  11.057,  11.057, -36.549, 290.539,   0.023,   0.013,   0.020, 32,        
1989-08-25T00:00:37.729Z,11385,22,641,1,   3.109,  -8.308,  -6.591,  11.051,  11.051, -36.613, 290.517,   0.014,   0.013,   0.017, 32,        
1989-08-25T00:00:39.649Z,11385,22,673,1,   3.105,  -8.326,  -6.583,  11.059,  11.059, -36.531, 290.453,   0.014,   0.018,   0.009, 32,        
1989-08-25T00:00:41.569Z,11385,22,705,1,   3.106,  -8.311,  -6.582,  11.047,  11.047, -36.571, 290.489,   0.021,   0.008,   0.018, 32,        
1989-08-25T00:00:43.489Z,11385,22,737,1,   3.107,  -8.337,  -6.574,  11.062,  11.062, -36.458, 290.439,   0.014,   0.016,   0.020, 32,        
1989-08-25T00:00:45.409Z,11385,22,769,1,   3.099,  -8.339,  -6.583,  11.067,  11.067, -36.500, 290.389,   0.011,   0.019,   0.010, 32,        
1989-08-25T00:00:47.329Z,11385,23,  1,1,   3.106,  -8.325,  -6.575,  11.054,  11.054, -36.502, 290.460,   0.015,   0.012,   0.008, 32,        
1989-08-25T00:00:49.249Z,11385,23, 33,1,   3.105,  -8.316,  -6.578,  11.049,  11.049, -36.540, 290.475,   0.021,   0.015,   0.018, 32,        
1989-08-25T00:00:51.169Z,11385,23, 65,1,   3.093,  -8.316,  -6.582,  11.048,  11.048, -36.568, 290.402,   0.009,   0.016,   0.016, 32,        
1989-08-25T00:00:53.089Z,11385,23, 97,1,   3.095,  -8.339,  -6.585,  11.067,  11.067, -36.514, 290.363,   0.017,   0.014,   0.011, 32,        
1989-08-25T00:00:55.009Z,11385,23,129,1,   3.095,  -8.341,  -6.587,  11.070,  11.070, -36.513, 290.357,   0.017,   0.014,   0.019, 32,        
1989-08-25T00:00:56.929Z,11385,23,161,1,   3.098,  -8.365,  -6.586,  11.089,  11.089, -36.439, 290.322,   0.008,   0.015,   0.018, 32,        
1989-08-25T00:00:58.849Z,11385,23,193,1,   3.095,  -8.342,  -6.593,  11.074,  11.074, -36.536, 290.356,   0.017,   0.016,   0.013, 32,        
1989-08-25T00:01:00.769Z,11385,23,225,1,   3.092,  -8.346,  -6.598,  11.079,  11.079, -36.551, 290.325,   0.013,   0.008,   0.013, 32,        
1989-08-25T00:01:02.689Z,11385,23,257,1,   3.083,  -8.346,  -6.596,  11.075,  11.075, -36.551, 290.274,   0.009,   0.012,   0.022, 32,        
1989-08-25T00:01:04.609Z,11385,23,289,1,   3.084,  -8.354,  -6.607,  11.088,  11.088, -36.573, 290.263,   0.016,   0.017,   0.011, 32,        
1989-08-25T00:01:06.529Z,11385,23,321,1,   3.093,  -8.351,  -6.614,  11.093,  11.093, -36.602, 290.321,   0.013,   0.016,   0.015, 32,        
1989-08-25T00:01:08.449Z,11385,23,353,1,   3.075,  -8.359,  -6.604,  11.088,  11.088, -36.554, 290.196,   0.012,   0.016,   0.016, 32,        
1989-08-25T00:01:10.369Z,11385,23,385,1,   3.064,  -8.363,  -6.589,  11.079,  11.079, -36.493, 290.123,   0.021,   0.014,   0.011, 32,        
1989-08-25T00:01:12.289Z,11385,23,417,1,   3.067,  -8.375,  -6.605,  11.099,  11.099, -36.521, 290.114,   0.018,   0.011,   0.014, 32,        
1989-08-25T00:01:14.209Z,11385,23,449,1,   3.067,  -8.382,  -6.613,  11.108,  11.108, -36.534, 290.099,   0.013,   0.019,   0.019, 32,        
1989-08-25T00:01:16.129Z,11385,23,481,1,   3.059,  -8.374,  -6.617,  11.103,  11.103, -36.582, 290.069,   0.020,   0.019,   0.011, 32,        
1989-08-25T00:01:18.049Z,11385,23,513,1,   3.066,  -8.371,  -6.629,  11.109,  11.109, -36.635, 290.115,   0.015,   0.012,   0.018, 32,        
1989-08-25T00:01:19.969Z,11385,23,545,1,   3.057,  -8.386,  -6.629,  11.118,  11.118, -36.601, 290.026,   0.011,   0.019,   0.017, 32,        
1989-08-25T00:01:21.889Z,11385,23,577,1,   3.056,  -8.374,  -6.631,  11.110,  11.110, -36.646, 290.050,   0.021,   0.018,   0.012, 32,        
1989-08-25T00:01:23.809Z,11385,23,609,1,   3.054,  -8.386,  -6.625,  11.115,  11.115, -36.586, 290.007,   0.016,   0.012,   0.019, 32,        
1989-08-25T00:01:25.729Z,11385,23,641,1,   3.054,  -8.411,  -6.606,  11.122,  11.122, -36.435, 289.956,   0.009,   0.014,   0.023, 32,        
1989-08-25T00:01:27.649Z,11385,23,673,1,   3.057,  -8.390,  -6.632,  11.124,  11.124, -36.600, 290.021,   0.017,   0.019,   0.016, 32,        
1989-08-25T00:01:29.569Z,11385,23,705,1,   3.050,  -8.395,  -6.642,  11.131,  11.131, -36.637, 289.965,   0.020,   0.007,   0.018, 32,        
1989-08-25T00:01:31.489Z,11385,23,737,1,   3.049,  -8.403,  -6.626,  11.127,  11.127, -36.548, 289.947,   0.013,   0.016,   0.020, 32,        
1989-08-25T00:01:33.409Z,11385,23,769,1,   3.035,  -8.405,  -6.641,  11.133,  11.133, -36.620, 289.854,   0.014,   0.020,   0.020, 32,        
1989-08-25T00:01:35.328Z,11385,24,  1,1,   3.034,  -8.406,  -6.632,  11.128,  11.128, -36.578, 289.849,   0.015,   0.019,   0.011, 32,        
1989-08-25T00:01:37.248Z,11385,24, 33,1,   3.024,  -8.396,  -6.636,  11.121,  11.121, -36.632, 289.806,   0.019,   0.010,   0.009, 32,        
1989-08-25T00:01:39.168Z,11385,24, 65,1,   3.029,  -8.408,  -6.640,  11.134,  11.134, -36.611, 289.808,   0.016,   0.015,   0.019, 32,        
1989-08-25T00:01:41.088Z,11385,24, 97,1,   3.029,  -8.415,  -6.639,  11.139,  11.139, -36.589, 289.795,   0.020,   0.016,   0.009, 32,        
1989-08-25T00:01:43.008Z,11385,24,129,1,   3.023,  -8.419,  -6.651,  11.147,  11.147, -36.634, 289.749,   0.015,   0.013,   0.013, 32,        
1989-08-25T00:01:44.928Z,11385,24,161,1,   3.034,  -8.419,  -6.644,  11.146,  11.146, -36.592, 289.820,   0.012,   0.016,   0.017, 32,        
1989-08-25T00:01:46.848Z,11385,24,193,1,   3.015,  -8.415,  -6.659,  11.147,  11.147, -36.687, 289.710,   0.018,   0.018,   0.013, 32,        
1989-08-25T00:01:48.768Z,11385,24,225,1,   3.009,  -8.423,  -6.667,  11.156,  11.156, -36.701, 289.655,   0.017,   0.012,   0.016, 32,        
1989-08-25T00:01:50.688Z,11385,24,257,1,   3.015,  -8.435,  -6.665,  11.165,  11.165, -36.653, 289.667,   0.017,   0.020,   0.016, 32,        
1989-08-25T00:01:52.608Z,11385,24,289,1,   3.011,  -8.442,  -6.678,  11.178,  11.178, -36.688, 289.626,   0.011,   0.017,   0.009, 32,        
1989-08-25T00:01:54.528Z,11385,24,321,1,   3.009,  -8.438,  -6.679,  11.174,  11.174, -36.707, 289.623,   0.020,   0.010,   0.013, 32,        
1989-08-25T00:01:56.448Z,11385,24,353,1,   3.018,  -8.428,  -6.686,  11.173,  11.173, -36.754, 289.700,   0.015,   0.015,   0.015, 32,        
1989-08-25T00:01:58.368Z,11385,24,385,1,   3.006,  -8.432,  -6.682,  11.171,  11.171, -36.738, 289.621,   0.013,   0.016,   0.008, 32,        
1989-08-25T00:02:00.288Z,11385,24,417,1,   3.008,  -8.443,  -6.676,  11.176,  11.176, -36.678, 289.608,   0.024,   0.010,   0.013, 32,        
1989-08-25T00:02:02.208Z,11385,24,449,1,   2.998,  -8.443,  -6.679,  11.176,  11.176, -36.704, 289.550,   0.012,   0.009,   0.019, 32,        
1989-08-25T00:02:04.128Z,11385,24,481,1,   3.008,  -8.451,  -6.689,  11.190,  11.190, -36.712, 289.594,   0.015,   0.015,   0.009, 32,        
1989-08-25T00:02:06.048Z,11385,24,513,1,   3.000,  -8.453,  -6.696,  11.193,  11.193, -36.742, 289.538,   0.022,   0.011,   0.013, 32,        
1989-08-25T00:02:07.968Z,11385,24,545,1,   2.992,  -8.455,  -6.685,  11.186,  11.186, -36.697, 289.485,   0.017,   0.010,   0.018, 32,        
1989-08-25T00:02:09.888Z,11385,24,577,1,   2.985,  -8.464,  -6.683,  11.189,  11.189, -36.671, 289.429,   0.016,   0.017,   0.007, 32,        
1989-08-25T00:02:11.808Z,11385,24,609,1,   2.991,  -8.464,  -6.690,  11.196,  11.196, -36.692, 289.463,   0.022,   0.010,   0.015, 32,        
1989-08-25T00:02:13.728Z,11385,24,641,1,   2.983,  -8.457,  -6.684,  11.185,  11.185, -36.698, 289.431,   0.012,   0.010,   0.018, 32,        
1989-08-25T00:02:15.648Z,11385,24,673,1,   2.984,  -8.464,  -6.704,  11.202,  11.202, -36.759, 289.421,   0.016,   0.016,   0.014, 32,        
1989-08-25T00:02:17.568Z,11385,24,705,1,   2.987,  -8.471,  -6.706,  11.209,  11.209, -36.744, 289.423,   0.020,   0.011,   0.021, 32,        
1989-08-25T00:02:19.488Z,11385,24,737,1,   2.971,  -8.482,  -6.712,  11.217,  11.217, -36.755, 289.305,   0.012,   0.009,   0.018, 32,        
1989-08-25T00:02:21.408Z,11385,24,769,1,   2.978,  -8.484,  -6.713,  11.221,  11.221, -36.746, 289.341,   0.017,   0.012,   0.010, 32,        
1989-08-25T00:02:23.328Z,11385,25,  1,1,   2.977,  -8.490,  -6.705,  11.221,  11.221, -36.695, 289.321,   0.020,   0.017,   0.008, 32,        
1989-08-25T00:02:25.248Z,11385,25, 33,1,   2.974,  -8.479,  -6.710,  11.215,  11.215, -36.749, 289.330,   0.022,   0.011,   0.016, 32,        
1989-08-25T00:02:27.168Z,11385,25, 65,1,   2.966,  -8.486,  -6.706,  11.215,  11.215, -36.719, 289.267,   0.011,   0.018,   0.013, 32,        
1989-08-25T00:02:29.088Z,11385,25, 97,1,   2.969,  -8.500,  -6.710,  11.229,  11.229, -36.694, 289.252,   0.017,   0.017,   0.011, 32,        
1989-08-25T00:02:31.008Z,11385,25,129,1,   2.969,  -8.501,  -6.712,  11.231,  11.231, -36.700, 289.251,   0.024,   0.013,   0.019, 32,        
1989-08-25T00:02:32.928Z,11385,25,161,1,   2.965,  -8.497,  -6.699,  11.220,  11.220, -36.661, 289.235,   0.010,   0.018,   0.012, 32,        
