       10.157       1.896       6.266       0.440       1.000     0
       10.157       1.896       6.266       9.780       1.000     1
       10.157       1.896       6.266       9.840       1.000     2
       10.122       1.896       6.260       0.580       1.000     0
       10.122       1.896       6.260       9.880       1.000     1
       10.122       1.896       6.260       9.950       1.000     2
       10.087       1.895       6.255       0.670       1.000     0
       10.087       1.895       6.255      10.010       1.000     1
       10.087       1.895       6.255       9.990       1.000     2
       10.052       1.895       6.250       0.820       1.000     0
       10.052       1.895       6.250      10.080       1.000     1
       10.052       1.895       6.250      10.060       1.000     2
       10.018       1.894       6.244       0.940       1.000     0
       10.018       1.894       6.244      10.190       1.000     1
       10.018       1.894       6.244      10.140       1.000     2
        9.983       1.894       6.239       1.090       1.000     0
        9.983       1.894       6.239      10.310       1.000     1
        9.983       1.894       6.239      10.210       1.000     2
        9.948       1.893       6.234       1.220       1.000     0
        9.948       1.893       6.234      10.420       1.000     1
        9.948       1.893       6.234      10.300       1.000     2
        9.913       1.892       6.228       1.350       1.000     0
        9.913       1.892       6.228      10.540       1.000     1
        9.913       1.892       6.228      10.360       1.000     2
        9.878       1.892       6.223       1.490       1.000     0
        9.878       1.892       6.223      10.660       1.000     1
        9.878       1.892       6.223      10.460       1.000     2
        9.843       1.891       6.218       1.620       1.000     0
        9.843       1.891       6.218      10.730       1.000     1
        9.843       1.891       6.218      10.520       1.000     2
        9.808       1.890       6.212       1.760       1.000     0
        9.808       1.890       6.212      10.890       1.000     1
        9.808       1.890       6.212      10.610       1.000     2
        9.773       1.890       6.207       1.910       1.000     0
        9.773       1.890       6.207      11.000       1.000     1
        9.773       1.890       6.207      10.690       1.000     2
        9.738       1.889       6.202       2.060       1.000     0
        9.738       1.889       6.202      11.170       1.000     1
        9.738       1.889       6.202      10.790       1.000     2
        9.703       1.888       6.196       2.200       1.000     0
        9.703       1.888       6.196      11.290       1.000     1
        9.703       1.888       6.196      10.850       1.000     2
        9.668       1.888       6.191       2.360       1.000     0
        9.668       1.888       6.191      11.380       1.000     1
        9.668       1.888       6.191      10.920       1.000     2
        9.633       1.887       6.186       2.520       1.000     0
        9.633       1.887       6.186      11.530       1.000     1
        9.633       1.887       6.186      11.020       1.000     2
        9.598       1.887       6.180       2.690       1.000     0
        9.598       1.887       6.180      11.660       1.000     1
        9.598       1.887       6.180      11.120       1.000     2
        9.527       1.885       6.169       3.020       1.000     0
        9.527       1.885       6.169      11.900       1.000     1
        9.527       1.885       6.169      11.270       1.000     2
        9.387       1.883       6.148       3.730       1.000     0
        9.387       1.883       6.148      12.470       1.000     1
        9.387       1.883       6.148      11.650       1.000     2
        9.352       1.882       6.143       3.930       1.000     0
        9.352       1.882       6.143      12.590       1.000     1
        9.352       1.882       6.143      11.770       1.000     2
        9.317       1.881       6.137       4.090       1.000     0
        9.317       1.881       6.137      12.740       1.000     1
        9.317       1.881       6.137      11.870       1.000     2
        9.282       1.880       6.132       4.290       1.000     0
        9.282       1.880       6.132      12.890       1.000     1
        9.282       1.880       6.132      11.940       1.000     2
        9.247       1.880       6.127       4.480       1.000     0
        9.247       1.880       6.127      12.990       1.000     1
        9.247       1.880       6.127      12.010       1.000     2
        9.212       1.879       6.121       4.710       1.000     0
        9.212       1.879       6.121      13.140       1.000     1
        9.212       1.879       6.121      12.090       1.000     2
        9.177       1.878       6.116       4.890       1.000     0
        9.177       1.878       6.116      13.280       1.000     1
        9.177       1.878       6.116      12.210       1.000     2
        9.142       1.877       6.110       5.110       1.000     0
        9.142       1.877       6.110      13.440       1.000     1
        9.142       1.877       6.110      12.280       1.000     2
        9.107       1.877       6.105       5.310       1.000     0
        9.107       1.877       6.105      13.620       1.000     1
        9.107       1.877       6.105      12.400       1.000     2
        9.072       1.876       6.100       5.520       1.000     0
        9.072       1.876       6.100      13.770       1.000     1
        9.072       1.876       6.100      12.480       1.000     2
        9.036       1.875       6.094       5.750       1.000     0
        9.036       1.875       6.094      13.920       1.000     1
        9.036       1.875       6.094      12.580       1.000     2
        9.001       1.874       6.089       5.970       1.000     0
        9.001       1.874       6.089      14.090       1.000     1
        9.001       1.874       6.089      12.690       1.000     2
        8.966       1.874       6.084       6.200       1.000     0
        8.966       1.874       6.084      14.280       1.000     1
        8.966       1.874       6.084      12.780       1.000     2
        8.931       1.873       6.078       6.450       1.000     0
        8.931       1.873       6.078      14.460       1.000     1
        8.931       1.873       6.078      12.870       1.000     2
        8.896       1.872       6.073       6.670       1.000     0
        8.896       1.872       6.073      14.620       1.000     1
        8.896       1.872       6.073      12.970       1.000     2
        8.861       1.872       6.067       6.910       1.000     0
        8.861       1.872       6.067      14.780       1.000     1
        8.861       1.872       6.067      13.100       1.000     2
        8.826       1.871       6.062       7.160       1.000     0
        8.826       1.871       6.062      14.960       1.000     1
        8.826       1.871       6.062      13.170       1.000     2
        8.790       1.870       6.057       7.420       1.000     0
        8.790       1.870       6.057      15.140       1.000     1
        8.790       1.870       6.057      13.280       1.000     2
        8.755       1.869       6.051       7.670       1.000     0
        8.755       1.869       6.051      15.290       1.000     1
        8.755       1.869       6.051      13.390       1.000     2
        8.720       1.868       6.046       7.930       1.000     0
        8.720       1.868       6.046      15.430       1.000     1
        8.720       1.868       6.046      13.480       1.000     2
        8.685       1.868       6.040       8.210       1.000     0
        8.685       1.868       6.040      15.640       1.000     1
        8.685       1.868       6.040      13.610       1.000     2
        8.650       1.867       6.035       8.460       1.000     0
        8.650       1.867       6.035      15.810       1.000     1
        8.650       1.867       6.035      13.690       1.000     2
        8.614       1.866       6.030       8.750       1.000     0
        8.614       1.866       6.030      15.990       1.000     1
        8.614       1.866       6.030      13.820       1.000     2
        8.579       1.865       6.024       9.040       1.000     0
        8.579       1.865       6.024      16.220       1.000     1
        8.579       1.865       6.024      13.910       1.000     2
        8.544       1.864       6.019       9.320       1.000     0
        8.544       1.864       6.019      16.400       1.000     1
        8.544       1.864       6.019      13.990       1.000     2
        8.509       1.863       6.013       9.600       1.000     0
        8.509       1.863       6.013      16.620       1.000     1
        8.509       1.863       6.013      14.110       1.000     2
        8.473       1.862       6.008       9.900       1.000     0
        8.473       1.862       6.008      16.790       1.000     1
        8.473       1.862       6.008      14.210       1.000     2
        8.438       1.862       6.003      10.240       1.000     0
        8.438       1.862       6.003      16.980       1.000     1
        8.438       1.862       6.003      14.330       1.000     2
        8.403       1.861       5.997      10.550       1.000     0
        8.403       1.861       5.997      17.180       1.000     1
        8.403       1.861       5.997      14.420       1.000     2
        8.368       1.860       5.992      10.870       1.000     0
        8.368       1.860       5.992      17.400       1.000     1
        8.368       1.860       5.992      14.500       1.000     2
        8.332       1.859       5.986      11.190       1.000     0
        8.332       1.859       5.986      17.610       1.000     1
        8.332       1.859       5.986      14.670       1.000     2
        8.297       1.858       5.981      11.520       1.000     0
        8.297       1.858       5.981      17.800       1.000     1
        8.297       1.858       5.981      14.770       1.000     2
        8.262       1.857       5.976      11.870       1.000     0
        8.262       1.857       5.976      18.030       1.000     1
        8.262       1.857       5.976      14.880       1.000     2
        8.226       1.856       5.970      12.210       1.000     0
        8.226       1.856       5.970      18.230       1.000     1
        8.226       1.856       5.970      14.960       1.000     2
        8.191       1.855       5.965      12.550       1.000     0
        8.191       1.855       5.965      18.490       1.000     1
        8.191       1.855       5.965      15.100       1.000     2
        8.156       1.855       5.959      12.900       1.000     0
        8.156       1.855       5.959      18.710       1.000     1
        8.156       1.855       5.959      15.200       1.000     2
        8.120       1.854       5.954      13.280       1.000     0
        8.120       1.854       5.954      18.930       1.000     1
        8.120       1.854       5.954      15.330       1.000     2
        8.085       1.853       5.948      13.650       1.000     0
        8.085       1.853       5.948      19.180       1.000     1
        8.085       1.853       5.948      15.440       1.000     2
        8.050       1.852       5.943      14.060       1.000     0
        8.050       1.852       5.943      19.420       1.000     1
        8.050       1.852       5.943      15.570       1.000     2
        8.014       1.851       5.938      14.440       1.000     0
        8.014       1.851       5.938      19.650       1.000     1
        8.014       1.851       5.938      15.680       1.000     2
        7.979       1.850       5.932      14.850       1.000     0
        7.979       1.850       5.932      19.870       1.000     1
        7.979       1.850       5.932      15.790       1.000     2
        7.944       1.849       5.927      15.260       1.000     0
        7.944       1.849       5.927      20.120       1.000     1
        7.944       1.849       5.927      15.910       1.000     2
        7.908       1.848       5.921      15.680       1.000     0
        7.908       1.848       5.921      20.360       1.000     1
        7.908       1.848       5.921      16.080       1.000     2
        7.873       1.847       5.916      16.090       1.000     0
        7.873       1.847       5.916      20.620       1.000     1
        7.873       1.847       5.916      16.190       1.000     2
        7.837       1.846       5.911      16.500       1.000     0
        7.837       1.846       5.911      20.910       1.000     1
        7.837       1.846       5.911      16.300       1.000     2
        7.802       1.845       5.905      16.950       1.000     0
        7.802       1.845       5.905      21.160       1.000     1
        7.802       1.845       5.905      16.430       1.000     2
        7.766       1.844       5.900      17.410       1.000     0
        7.766       1.844       5.900      21.400       1.000     1
        7.766       1.844       5.900      16.540       1.000     2
        7.731       1.843       5.894      17.950       1.000     0
        7.731       1.843       5.894      21.740       1.000     1
        7.731       1.843       5.894      16.770       1.000     2
        7.696       1.842       5.889      18.450       1.000     0
        7.696       1.842       5.889      21.950       1.000     1
        7.696       1.842       5.889      16.850       1.000     2
        7.660       1.841       5.883      18.940       1.000     0
        7.660       1.841       5.883      22.230       1.000     1
        7.660       1.841       5.883      17.010       1.000     2
        7.625       1.840       5.878      19.430       1.000     0
        7.625       1.840       5.878      22.520       1.000     1
        7.625       1.840       5.878      17.120       1.000     2
        7.589       1.839       5.872      19.920       1.000     0
        7.589       1.839       5.872      22.780       1.000     1
        7.589       1.839       5.872      17.220       1.000     2
        7.554       1.838       5.867      20.450       1.000     0
        7.554       1.838       5.867      23.110       1.000     1
        7.554       1.838       5.867      17.390       1.000     2
        7.518       1.837       5.862      20.930       1.000     0
        7.518       1.837       5.862      23.410       1.000     1
        7.518       1.837       5.862      17.500       1.000     2
        7.483       1.836       5.856      21.470       1.000     0
        7.483       1.836       5.856      23.700       1.000     1
        7.483       1.836       5.856      17.650       1.000     2
        7.447       1.835       5.851      22.000       1.000     0
        7.447       1.835       5.851      23.990       1.000     1
        7.447       1.835       5.851      17.800       1.000     2
        7.412       1.833       5.845      22.570       1.000     0
        7.412       1.833       5.845      24.300       1.000     1
        7.412       1.833       5.845      17.900       1.000     2
        7.376       1.832       5.840      23.140       1.000     0
        7.376       1.832       5.840      24.650       1.000     1
        7.376       1.832       5.840      18.020       1.000     2
        7.341       1.831       5.834      23.740       1.000     0
        7.341       1.831       5.834      24.980       1.000     1
        7.341       1.831       5.834      18.110       1.000     2
        7.305       1.830       5.829      24.320       1.000     0
        7.305       1.830       5.829      25.280       1.000     1
        7.305       1.830       5.829      18.250       1.000     2
        7.270       1.829       5.823      24.940       1.000     0
        7.270       1.829       5.823      25.620       1.000     1
        7.270       1.829       5.823      18.400       1.000     2
        7.234       1.828       5.818      25.540       1.000     0
        7.234       1.828       5.818      25.950       1.000     1
        7.234       1.828       5.818      18.490       1.000     2
        7.199       1.826       5.812      26.160       1.000     0
        7.199       1.826       5.812      26.290       1.000     1
        7.199       1.826       5.812      18.630       1.000     2
        7.163       1.825       5.807      26.830       1.000     0
        7.163       1.825       5.807      26.610       1.000     1
        7.163       1.825       5.807      18.750       1.000     2
        7.127       1.824       5.801      27.470       1.000     0
        7.127       1.824       5.801      26.970       1.000     1
        7.127       1.824       5.801      18.940       1.000     2
        7.092       1.823       5.796      28.190       1.000     0
        7.092       1.823       5.796      27.320       1.000     1
        7.092       1.823       5.796      19.060       1.000     2
        7.056       1.822       5.790      28.860       1.000     0
        7.056       1.822       5.790      27.670       1.000     1
        7.056       1.822       5.790      19.200       1.000     2
        7.021       1.821       5.785      29.570       1.000     0
        7.021       1.821       5.785      28.070       1.000     1
        7.021       1.821       5.785      19.300       1.000     2
        6.985       1.819       5.779      30.260       1.000     0
        6.985       1.819       5.779      28.510       1.000     1
        6.985       1.819       5.779      19.420       1.000     2
        6.949       1.818       5.774      30.950       1.000     0
        6.949       1.818       5.774      28.930       1.000     1
        6.949       1.818       5.774      19.530       1.000     2
        6.914       1.817       5.768      31.730       1.000     0
        6.914       1.817       5.768      29.280       1.000     1
        6.914       1.817       5.768      19.670       1.000     2
        6.878       1.815       5.763      32.530       1.000     0
        6.878       1.815       5.763      29.610       1.000     1
        6.878       1.815       5.763      19.880       1.000     2
        6.842       1.814       5.757      33.330       1.000     0
        6.842       1.814       5.757      29.980       1.000     1
        6.842       1.814       5.757      20.090       1.000     2
        6.807       1.813       5.752      34.160       1.000     0
        6.807       1.813       5.752      30.410       1.000     1
        6.807       1.813       5.752      20.200       1.000     2
        6.771       1.811       5.746      34.990       1.000     0
        6.771       1.811       5.746      30.820       1.000     1
        6.771       1.811       5.746      20.200       1.000     2
        6.735       1.810       5.741      35.840       1.000     0
        6.735       1.810       5.741      31.250       1.000     1
        6.735       1.810       5.741      20.400       1.000     2
        6.700       1.809       5.735      36.670       1.000     0
        6.700       1.809       5.735      31.690       1.000     1
        6.700       1.809       5.735      20.500       1.000     2
        6.664       1.807       5.730      37.560       1.000     0
        6.664       1.807       5.730      32.120       1.000     1
        6.664       1.807       5.730      20.640       1.000     2
        6.628       1.806       5.724      38.480       1.000     0
        6.628       1.806       5.724      32.570       1.000     1
        6.628       1.806       5.724      20.790       1.000     2
        6.592       1.805       5.719      39.400       1.000     0
        6.592       1.805       5.719      33.060       1.000     1
        6.592       1.805       5.719      20.920       1.000     2
        6.557       1.803       5.713      40.380       1.000     0
        6.557       1.803       5.713      33.510       1.000     1
        6.557       1.803       5.713      21.060       1.000     2
        6.521       1.802       5.708      41.360       1.000     0
        6.521       1.802       5.708      33.960       1.000     1
        6.521       1.802       5.708      21.220       1.000     2
        6.485       1.800       5.702      42.330       1.000     0
        6.485       1.800       5.702      34.410       1.000     1
        6.485       1.800       5.702      21.360       1.000     2
        6.449       1.799       5.697      43.330       1.000     0
        6.449       1.799       5.697      34.890       1.000     1
        6.449       1.799       5.697      21.460       1.000     2
        6.413       1.797       5.691      44.370       1.000     0
        6.413       1.797       5.691      35.420       1.000     1
        6.413       1.797       5.691      21.610       1.000     2
        6.378       1.796       5.686      45.460       1.000     0
        6.378       1.796       5.686      35.870       1.000     1
        6.378       1.796       5.686      21.710       1.000     2
        6.342       1.794       5.680      46.540       1.000     0
        6.342       1.794       5.680      36.400       1.000     1
        6.342       1.794       5.680      21.840       1.000     2
        6.306       1.793       5.675      47.660       1.000     0
        6.306       1.793       5.675      36.930       1.000     1
        6.306       1.793       5.675      22.010       1.000     2
        6.270       1.791       5.669      48.780       1.000     0
        6.270       1.791       5.669      37.440       1.000     1
        6.270       1.791       5.669      22.120       1.000     2
        6.234       1.790       5.663      49.950       1.000     0
        6.234       1.790       5.663      37.970       1.000     1
        6.234       1.790       5.663      22.240       1.000     2
        6.199       1.788       5.658      51.140       1.000     0
        6.199       1.788       5.658      38.540       1.000     1
        6.199       1.788       5.658      22.390       1.000     2
        6.163       1.787       5.652      52.380       1.000     0
        6.163       1.787       5.652      39.090       1.000     1
        6.163       1.787       5.652      22.500       1.000     2
        6.127       1.785       5.647      53.680       1.000     0
        6.127       1.785       5.647      39.650       1.000     1
        6.127       1.785       5.647      22.610       1.000     2
        6.091       1.783       5.641      54.940       1.000     0
        6.091       1.783       5.641      40.260       1.000     1
        6.091       1.783       5.641      22.710       1.000     2
        6.055       1.782       5.635      56.280       1.000     0
        6.055       1.782       5.635      40.800       1.000     1
        6.055       1.782       5.635      22.820       1.000     2
        6.019       1.780       5.630      57.680       1.000     0
        6.019       1.780       5.630      41.390       1.000     1
        6.019       1.780       5.630      22.990       1.000     2
        5.983       1.778       5.624      59.000       1.000     0
        5.983       1.778       5.624      41.980       1.000     1
        5.983       1.778       5.624      23.070       1.000     2
        5.947       1.777       5.619      60.440       1.000     0
        5.947       1.777       5.619      42.610       1.000     1
        5.947       1.777       5.619      23.170       1.000     2
        5.911       1.775       5.613      61.950       1.000     0
        5.911       1.775       5.613      43.200       1.000     1
        5.911       1.775       5.613      23.310       1.000     2
        5.876       1.773       5.608      63.430       1.000     0
        5.876       1.773       5.608      43.850       1.000     1
        5.876       1.773       5.608      23.410       1.000     2
        5.839       1.771       5.602      64.940       1.000     0
        5.839       1.771       5.602      44.540       1.000     1
        5.839       1.771       5.602      23.510       1.000     2
        5.804       1.770       5.596      66.520       1.000     0
        5.804       1.770       5.596      45.220       1.000     1
        5.804       1.770       5.596      23.590       1.000     2
        5.768       1.768       5.591      68.120       1.000     0
        5.768       1.768       5.591      45.860       1.000     1
        5.768       1.768       5.591      23.700       1.000     2
        5.732       1.766       5.585      69.780       1.000     0
        5.732       1.766       5.585      46.580       1.000     1
        5.732       1.766       5.585      23.780       1.000     2
        5.696       1.764       5.579      71.480       1.000     0
        5.696       1.764       5.579      47.270       1.000     1
        5.696       1.764       5.579      23.840       1.000     2
        5.660       1.762       5.574      73.240       1.000     0
        5.660       1.762       5.574      47.970       1.000     1
        5.660       1.762       5.574      23.960       1.000     2
        5.623       1.760       5.568      74.910       1.000     0
        5.623       1.760       5.568      48.700       1.000     1
        5.623       1.760       5.568      24.270       1.000     2
        5.588       1.758       5.563      76.710       1.000     0
        5.588       1.758       5.563      49.540       1.000     1
        5.588       1.758       5.563      24.440       1.000     2
        5.190       1.735       5.500     100.430       1.000     0
        5.190       1.735       5.500      58.600       1.000     1
        5.190       1.735       5.500      25.000       1.000     2
        5.154       1.733       5.494     102.940       1.000     0
        5.154       1.733       5.494      59.490       1.000     1
        5.154       1.733       5.494      24.970       1.000     2
        5.118       1.730       5.489     105.560       1.000     0
        5.118       1.730       5.489      60.510       1.000     1
        5.118       1.730       5.489      24.940       1.000     2
        5.082       1.728       5.483     108.180       1.000     0
        5.082       1.728       5.483      61.550       1.000     1
        5.082       1.728       5.483      24.730       1.000     2
        5.046       1.726       5.477     110.910       1.000     0
        5.046       1.726       5.477      62.600       1.000     1
        5.046       1.726       5.477      24.490       1.000     2
        5.010       1.723       5.472     113.700       1.000     0
        5.010       1.723       5.472      63.610       1.000     1
        5.010       1.723       5.472      24.410       1.000     2
        4.973       1.721       5.466     116.420       1.000     0
        4.973       1.721       5.466      64.730       1.000     1
        4.973       1.721       5.466      24.520       1.000     2
        4.937       1.718       5.460     119.510       1.000     0
        4.937       1.718       5.460      65.690       1.000     1
        4.937       1.718       5.460      24.650       1.000     2
        4.901       1.716       5.454     122.600       1.000     0
        4.901       1.716       5.454      66.670       1.000     1
        4.901       1.716       5.454      24.580       1.000     2
        4.865       1.713       5.449     125.750       1.000     0
        4.865       1.713       5.449      67.680       1.000     1
        4.865       1.713       5.449      24.520       1.000     2
        4.828       1.711       5.443     128.960       1.000     0
        4.828       1.711       5.443      68.940       1.000     1
        4.828       1.711       5.443      24.300       1.000     2
        4.792       1.708       5.437     132.300       1.000     0
        4.792       1.708       5.437      70.020       1.000     1
        4.792       1.708       5.437      24.000       1.000     2
        4.756       1.705       5.431     135.650       1.000     0
        4.756       1.705       5.431      71.190       1.000     1
        4.756       1.705       5.431      23.890       1.000     2
        4.720       1.703       5.425     139.140       1.000     0
        4.720       1.703       5.425      72.300       1.000     1
        4.720       1.703       5.425      23.710       1.000     2
        4.683       1.700       5.420     142.850       1.000     0
        4.683       1.700       5.420      73.620       1.000     1
        4.683       1.700       5.420      23.510       1.000     2
        4.647       1.697       5.414     146.500       1.000     0
        4.647       1.697       5.414      74.770       1.000     1
        4.647       1.697       5.414      23.360       1.000     2
        4.611       1.694       5.408     150.350       1.000     0
        4.611       1.694       5.408      76.090       1.000     1
        4.611       1.694       5.408      22.990       1.000     2
        4.574       1.691       5.402     154.220       1.000     0
        4.574       1.691       5.402      77.390       1.000     1
        4.574       1.691       5.402      22.770       1.000     2
        4.538       1.688       5.396     158.380       1.000     0
        4.538       1.688       5.396      78.660       1.000     1
        4.538       1.688       5.396      22.460       1.000     2
        4.502       1.685       5.390     162.560       1.000     0
        4.502       1.685       5.390      79.880       1.000     1
        4.502       1.685       5.390      22.150       1.000     2
        4.429       1.679       5.379     171.160       1.000     0
        4.429       1.679       5.379      82.730       1.000     1
        4.429       1.679       5.379      21.590       1.000     2
        4.393       1.676       5.373     175.770       1.000     0
        4.393       1.676       5.373      84.120       1.000     1
        4.393       1.676       5.373      21.050       1.000     2
        4.356       1.673       5.367     180.380       1.000     0
        4.356       1.673       5.367      85.630       1.000     1
        4.356       1.673       5.367      20.700       1.000     2
